id,labels
e4e6f5d9c38d4f0b8826d9b01523d35a,"[{'class_id': 0, 'x': 0.547424, 'y': 0.177113, 'w': 0.198095, 'h': 0.152678}, {'class_id': 0, 'x': 0.653251, 'y': 0.542598, 'w': 0.120004, 'h': 0.134858}, {'class_id': 0, 'x': 0.507748, 'y': 0.871942, 'w': 0.27134, 'h': 0.0530197}]"
696c45eee04644919dc428fc91ae9e61,"[{'class_id': 1, 'x': 0.61367, 'y': 0.316517, 'w': 0.110243, 'h': 0.0715968}, {'class_id': 1, 'x': 0.114658, 'y': 0.547826, 'w': 0.0789745, 'h': 0.0838009}, {'class_id': 1, 'x': 0.896981, 'y': 0.647904, 'w': 0.060984, 'h': 0.0600093}, {'class_id': 1, 'x': 0.937403, 'y': 0.401772, 'w': 0.0574486, 'h': 0.0741817}, {'class_id': 1, 'x': 0.949345, 'y': 0.534062, 'w': 0.0461547, 'h': 0.0530182}]"
613ab76fd8f74a359b8249c774b9ff44,"[{'class_id': 0, 'x': 0.470462, 'y': 0.251057, 'w': 0.337569, 'h': 0.295848}, {'class_id': 0, 'x': 0.736469, 'y': 0.641417, 'w': 0.122885, 'h': 0.110706}, {'class_id': 0, 'x': 0.440276, 'y': 0.864031, 'w': 0.254955, 'h': 0.073737}]"
406171d7d0774c4aa66bff54f8e1f3c5,"[{'class_id': 0, 'x': 0.310145, 'y': 0.341055, 'w': 0.290596, 'h': 0.309819}, {'class_id': 0, 'x': 0.458492, 'y': 0.871932, 'w': 0.239933, 'h': 0.0736721}]"
79019562388b4ab8853ffd3eb6016a2b,"[{'class_id': 1, 'x': 0.60927, 'y': 0.508194, 'w': 0.137803, 'h': 0.0737377}]"
0739d1c36a0b4bbf83905fe33fae98ec,"[{'class_id': 2, 'x': 0.324981, 'y': 0.130881, 'w': 0.104267, 'h': 0.0909415}, {'class_id': 2, 'x': 0.769651, 'y': 0.192926, 'w': 0.103742, 'h': 0.0983644}, {'class_id': 2, 'x': 0.809895, 'y': 0.764433, 'w': 0.0962364, 'h': 0.096759}]"
d82ac7ecdd144e709103a2cdda569c18,"[{'class_id': 1, 'x': 0.533162, 'y': 0.32745, 'w': 0.11732, 'h': 0.0649888}, {'class_id': 1, 'x': 0.459102, 'y': 0.634856, 'w': 0.0997204, 'h': 0.0615991}, {'class_id': 1, 'x': 0.582151, 'y': 0.61116, 'w': 0.0796932, 'h': 0.0660632}]"
26158d7cc6604de5b34e303fc03e72c8,"[{'class_id': 2, 'x': 0.254197, 'y': 0.821152, 'w': 0.0809799, 'h': 0.0596062}]"
5b548e1669ff4a9c96c04bcc8c317c6c,"[{'class_id': 0, 'x': 0.4885, 'y': 0.14395, 'w': 0.240128, 'h': 0.0885762}, {'class_id': 0, 'x': 0.527173, 'y': 0.826961, 'w': 0.37593, 'h': 0.144975}]"
70801a5cc5fe49af8a6ef4fb5d1e9708,"[{'class_id': 2, 'x': 0.0937418, 'y': 0.433975, 'w': 0.116348, 'h': 0.246588}, {'class_id': 2, 'x': 0.211038, 'y': 0.230149, 'w': 0.0916823, 'h': 0.0968414}, {'class_id': 2, 'x': 0.543579, 'y': 0.103741, 'w': 0.123477, 'h': 0.060498}]"
7c1b99f66b4f4b89ab5fbf70a1cde545,"[{'class_id': 1, 'x': 0.597726, 'y': 0.431987, 'w': 0.080256, 'h': 0.0748343}, {'class_id': 1, 'x': 0.299426, 'y': 0.606192, 'w': 0.0762287, 'h': 0.0739941}, {'class_id': 1, 'x': 0.365819, 'y': 0.420684, 'w': 0.0931049, 'h': 0.0672314}, {'class_id': 1, 'x': 0.25042, 'y': 0.673937, 'w': 0.0861509, 'h': 0.0609865}, {'class_id': 1, 'x': 0.247175, 'y': 0.401495, 'w': 0.0759803, 'h': 0.0690342}, {'class_id': 1, 'x': 0.127543, 'y': 0.578385, 'w': 0.0614052, 'h': 0.0508292}, {'class_id': 1, 'x': 0.0568913, 'y': 0.568428, 'w': 0.0471138, 'h': 0.067926}, {'class_id': 1, 'x': 0.11143, 'y': 0.639836, 'w': 0.0517224, 'h': 0.0467634}]"
35525104c7904d13ae0ddf14da675c10,"[{'class_id': 2, 'x': 0.751024, 'y': 0.817051, 'w': 0.100611, 'h': 0.0881067}]"
2e2d21161fa144518e4b62f5f5f41aea,"[{'class_id': 2, 'x': 0.910428, 'y': 0.450021, 'w': 0.108809, 'h': 0.192121}]"
71d738f61c314eb48c3e1fa11fda7a3a,"[{'class_id': 2, 'x': 0.866294, 'y': 0.351671, 'w': 0.107935, 'h': 0.184353}]"
3bfdaee9530d400b99e54d3987db4835,[]
432b12c4aa564c198cff02bfbeaf85d1,"[{'class_id': 0, 'x': 0.490715, 'y': 0.80894, 'w': 0.337046, 'h': 0.133363}]"
7912ca40d1614f49a6a81771557dbd09,"[{'class_id': 1, 'x': 0.768194, 'y': 0.364443, 'w': 0.101419, 'h': 0.066057}, {'class_id': 1, 'x': 0.469993, 'y': 0.652338, 'w': 0.0904169, 'h': 0.0691215}, {'class_id': 1, 'x': 0.39425, 'y': 0.318966, 'w': 0.082068, 'h': 0.0663974}, {'class_id': 1, 'x': 0.0617509, 'y': 0.583564, 'w': 0.056047, 'h': 0.0694031}]"
ee5ccbbc77014051aaf2c171a663dd50,"[{'class_id': 2, 'x': 0.119729, 'y': 0.656287, 'w': 0.121431, 'h': 0.173742}]"
7ccb13c3ca65444b976c3ca4f122e5fe,"[{'class_id': 0, 'x': 0.40789, 'y': 0.715471, 'w': 0.254602, 'h': 0.0706162}, {'class_id': 0, 'x': 0.200027, 'y': 0.4823, 'w': 0.0736496, 'h': 0.198388}]"
671cafd5f758459db201dab67707d44d,"[{'class_id': 0, 'x': 0.445666, 'y': 0.834348, 'w': 0.272938, 'h': 0.128949}, {'class_id': 0, 'x': 0.326347, 'y': 0.643572, 'w': 0.116706, 'h': 0.121359}]"
4d6ba08ab3af4e58b1a9761b3c4026e1,"[{'class_id': 1, 'x': 0.924168, 'y': 0.380786, 'w': 0.0651466, 'h': 0.0663167}, {'class_id': 1, 'x': 0.120312, 'y': 0.678518, 'w': 0.0548701, 'h': 0.0628813}]"
dd4a1d566e4c4b9599745ece316d7e12,"[{'class_id': 0, 'x': 0.603991, 'y': 0.492365, 'w': 0.261857, 'h': 0.183888}, {'class_id': 0, 'x': 0.637955, 'y': 0.810827, 'w': 0.245805, 'h': 0.118436}, {'class_id': 0, 'x': 0.362231, 'y': 0.29121, 'w': 0.13139, 'h': 0.117451}]"
f422a1bdac5242378b47d28f37bfa08f,"[{'class_id': 1, 'x': 0.197208, 'y': 0.578168, 'w': 0.0657754, 'h': 0.0587469}, {'class_id': 1, 'x': 0.927824, 'y': 0.619305, 'w': 0.0488788, 'h': 0.0508968}]"
2e958223c190411891e71cdeaa7b1d23,"[{'class_id': 2, 'x': 0.2925, 'y': 0.851195, 'w': 0.109457, 'h': 0.0916119}, {'class_id': 2, 'x': 0.0706038, 'y': 0.545778, 'w': 0.138385, 'h': 0.271658}, {'class_id': 2, 'x': 0.901967, 'y': 0.566777, 'w': 0.0829946, 'h': 0.117618}, {'class_id': 2, 'x': 0.79176, 'y': 0.226389, 'w': 0.0811787, 'h': 0.085255}, {'class_id': 2, 'x': 0.734052, 'y': 0.829659, 'w': 0.0918133, 'h': 0.0835205}]"
e1588bb963264a62a3d1b4384b8c556b,"[{'class_id': 1, 'x': 0.304148, 'y': 0.60613, 'w': 0.115989, 'h': 0.0586265}]"
4be0fc07f5284c03910be795592a3a0a,"[{'class_id': 1, 'x': 0.624305, 'y': 0.688151, 'w': 0.0684707, 'h': 0.0630604}, {'class_id': 1, 'x': 0.227153, 'y': 0.73345, 'w': 0.0809492, 'h': 0.0827516}, {'class_id': 1, 'x': 0.0869255, 'y': 0.625686, 'w': 0.0426218, 'h': 0.0427607}]"
9a0a76925a9f4d52a4e88ccda8dec62d,"[{'class_id': 2, 'x': 0.925973, 'y': 0.52074, 'w': 0.123482, 'h': 0.208744}]"
4406e64b32f84671bf480b376d798527,[]
b7dcf71cf2374790a10dccc526f6287c,"[{'class_id': 2, 'x': 0.309458, 'y': 0.858279, 'w': 0.108313, 'h': 0.0879682}, {'class_id': 2, 'x': 0.80416, 'y': 0.782391, 'w': 0.150968, 'h': 0.154783}, {'class_id': 2, 'x': 0.832108, 'y': 0.273482, 'w': 0.0853018, 'h': 0.102367}]"
ad3632db949143c88a966575d9144530,"[{'class_id': 1, 'x': 0.218913, 'y': 0.569196, 'w': 0.115817, 'h': 0.0725463}]"
c5b88a5d067247d488e5e5f38f5e1bdd,"[{'class_id': 1, 'x': 0.890637, 'y': 0.377819, 'w': 0.0587719, 'h': 0.0534991}, {'class_id': 1, 'x': 0.131767, 'y': 0.405615, 'w': 0.05424, 'h': 0.0506313}]"
0580ed1c2c5e4627bbd1eeed1fc06ebd,"[{'class_id': 0, 'x': 0.475778, 'y': 0.250221, 'w': 0.487942, 'h': 0.311182}, {'class_id': 0, 'x': 0.462496, 'y': 0.575612, 'w': 0.26171, 'h': 0.199881}, {'class_id': 0, 'x': 0.237653, 'y': 0.642767, 'w': 0.109758, 'h': 0.0838485}]"
3fa5c873763240899baf52cde1ab839b,"[{'class_id': 2, 'x': 0.104289, 'y': 0.57996, 'w': 0.0541021, 'h': 0.0740606}]"
7d2a6c538ea349cc9461228161df4b9f,"[{'class_id': 0, 'x': 0.641553, 'y': 0.59019, 'w': 0.254557, 'h': 0.231915}, {'class_id': 0, 'x': 0.479355, 'y': 0.219925, 'w': 0.396987, 'h': 0.240575}]"
0a53635d68bd4ea7b86ed02b805ffefd,"[{'class_id': 2, 'x': 0.42809, 'y': 0.0868629, 'w': 0.226607, 'h': 0.0976902}, {'class_id': 2, 'x': 0.741609, 'y': 0.185228, 'w': 0.286755, 'h': 0.214297}, {'class_id': 2, 'x': 0.683239, 'y': 0.130053, 'w': 0.155097, 'h': 0.104917}, {'class_id': 2, 'x': 0.831479, 'y': 0.225038, 'w': 0.105026, 'h': 0.164953}]"
78aae6c3c5be4fe9a9ad1a15ffdea241,"[{'class_id': 2, 'x': 0.077254, 'y': 0.565057, 'w': 0.111866, 'h': 0.0868203}, {'class_id': 2, 'x': 0.177518, 'y': 0.758377, 'w': 0.0889624, 'h': 0.0964016}]"
50f983a805784383acc32a92fe8ba593,"[{'class_id': 1, 'x': 0.281478, 'y': 0.335366, 'w': 0.0724615, 'h': 0.0612555}, {'class_id': 1, 'x': 0.236757, 'y': 0.66194, 'w': 0.0623977, 'h': 0.056997}]"
5e107222ac454ef4ab60b30842215fd3,"[{'class_id': 1, 'x': 0.135266, 'y': 0.398471, 'w': 0.073242, 'h': 0.0673735}, {'class_id': 1, 'x': 0.476339, 'y': 0.604807, 'w': 0.075583, 'h': 0.0673418}, {'class_id': 1, 'x': 0.236446, 'y': 0.640934, 'w': 0.12433, 'h': 0.064247}, {'class_id': 1, 'x': 0.483252, 'y': 0.428845, 'w': 0.119729, 'h': 0.0653633}, {'class_id': 1, 'x': 0.619207, 'y': 0.397222, 'w': 0.0695785, 'h': 0.0599592}, {'class_id': 1, 'x': 0.726313, 'y': 0.45363, 'w': 0.0462279, 'h': 0.0453211}]"
a13fdcd8ae38458898fdeb0f22e5097d,"[{'class_id': 1, 'x': 0.850905, 'y': 0.60426, 'w': 0.10964, 'h': 0.0725769}, {'class_id': 1, 'x': 0.0713371, 'y': 0.337162, 'w': 0.0627409, 'h': 0.0705277}]"
74f849108b3b41129a84b31747ad593d,"[{'class_id': 1, 'x': 0.124169, 'y': 0.450569, 'w': 0.0795741, 'h': 0.0618919}]"
745799a9bcc44958956657f8d07f52c8,"[{'class_id': 2, 'x': 0.271001, 'y': 0.819543, 'w': 0.202797, 'h': 0.139111}, {'class_id': 2, 'x': 0.354937, 'y': 0.127214, 'w': 0.164364, 'h': 0.0921688}, {'class_id': 2, 'x': 0.873167, 'y': 0.299448, 'w': 0.157349, 'h': 0.141037}]"
0fd99d230462462b9088c95d910c2292,"[{'class_id': 0, 'x': 0.5513, 'y': 0.847604, 'w': 0.251533, 'h': 0.103188}, {'class_id': 0, 'x': 0.258532, 'y': 0.507138, 'w': 0.120451, 'h': 0.132386}]"
e16d363683f4407b88fcf55890b4aadd,"[{'class_id': 1, 'x': 0.651395, 'y': 0.659048, 'w': 0.11796, 'h': 0.0785784}, {'class_id': 1, 'x': 0.229075, 'y': 0.606828, 'w': 0.102488, 'h': 0.0677254}, {'class_id': 1, 'x': 0.238454, 'y': 0.348667, 'w': 0.0661609, 'h': 0.0453975}, {'class_id': 1, 'x': 0.0656804, 'y': 0.382145, 'w': 0.0435898, 'h': 0.0481508}, {'class_id': 1, 'x': 0.148188, 'y': 0.306501, 'w': 0.0681878, 'h': 0.0542057}, {'class_id': 1, 'x': 0.143551, 'y': 0.378286, 'w': 0.0573521, 'h': 0.0495377}]"
c8176641128a42a2a750cfc4c9a3be0f,[]
71893558593642d9b56800121c4553a2,"[{'class_id': 0, 'x': 0.436791, 'y': 0.707555, 'w': 0.286674, 'h': 0.248037}]"
8cb6915b8811403688c5c5f4d008e499,"[{'class_id': 2, 'x': 0.395235, 'y': 0.124626, 'w': 0.167461, 'h': 0.0786989}]"
bfe7ea4f9bee4e91be505e7ae15439ac,"[{'class_id': 1, 'x': 0.206033, 'y': 0.597459, 'w': 0.094288, 'h': 0.0635275}, {'class_id': 1, 'x': 0.405961, 'y': 0.645983, 'w': 0.0893884, 'h': 0.0771786}, {'class_id': 1, 'x': 0.0670727, 'y': 0.487423, 'w': 0.0479984, 'h': 0.0476059}, {'class_id': 1, 'x': 0.729457, 'y': 0.356163, 'w': 0.0511154, 'h': 0.0486044}]"
3390e0821f73497b941716ea83238345,"[{'class_id': 1, 'x': 0.31452, 'y': 0.440128, 'w': 0.105709, 'h': 0.0709639}, {'class_id': 1, 'x': 0.585038, 'y': 0.70578, 'w': 0.0669371, 'h': 0.056264}, {'class_id': 1, 'x': 0.139577, 'y': 0.755399, 'w': 0.063929, 'h': 0.0580273}, {'class_id': 1, 'x': 0.930495, 'y': 0.368539, 'w': 0.0505579, 'h': 0.070818}, {'class_id': 1, 'x': 0.835599, 'y': 0.345725, 'w': 0.0847275, 'h': 0.059537}, {'class_id': 1, 'x': 0.835958, 'y': 0.357875, 'w': 0.0863251, 'h': 0.0815949}]"
300a36fb33ea4716860029463533710d,[]
867bf0d17f7249cc97c1da8b4d430246,"[{'class_id': 0, 'x': 0.34816, 'y': 0.639536, 'w': 0.15901, 'h': 0.217991}, {'class_id': 0, 'x': 0.562888, 'y': 0.826917, 'w': 0.350824, 'h': 0.166612}, {'class_id': 0, 'x': 0.427771, 'y': 0.195915, 'w': 0.376729, 'h': 0.166508}]"
cfcf0148bd2f46bdbf7b6a9812266c52,"[{'class_id': 2, 'x': 0.325739, 'y': 0.128378, 'w': 0.089307, 'h': 0.075562}, {'class_id': 2, 'x': 0.121965, 'y': 0.695631, 'w': 0.218136, 'h': 0.238469}]"
351684ac4e7e4c00b61a07fbb4b56eaa,"[{'class_id': 2, 'x': 0.262392, 'y': 0.169331, 'w': 0.13419, 'h': 0.102279}, {'class_id': 2, 'x': 0.644177, 'y': 0.115361, 'w': 0.0904821, 'h': 0.071067}, {'class_id': 2, 'x': 0.166569, 'y': 0.253366, 'w': 0.0528815, 'h': 0.0603087}]"
82191d1e1c08475c8e79c660cc810a72,"[{'class_id': 0, 'x': 0.607271, 'y': 0.800303, 'w': 0.300773, 'h': 0.200828}, {'class_id': 0, 'x': 0.370062, 'y': 0.343519, 'w': 0.120253, 'h': 0.0952082}]"
ba5e4a4a7aa64463b2a3aec85364ed43,"[{'class_id': 2, 'x': 0.0931856, 'y': 0.552824, 'w': 0.0534748, 'h': 0.12171}, {'class_id': 2, 'x': 0.794805, 'y': 0.21913, 'w': 0.0768067, 'h': 0.0855573}, {'class_id': 2, 'x': 0.885509, 'y': 0.382413, 'w': 0.0666168, 'h': 0.110657}, {'class_id': 2, 'x': 0.152497, 'y': 0.70253, 'w': 0.061618, 'h': 0.0823404}]"
2a4f79e05e1a46acad84d79f8976ce65,"[{'class_id': 0, 'x': 0.413262, 'y': 0.828675, 'w': 0.180849, 'h': 0.134243}, {'class_id': 0, 'x': 0.508193, 'y': 0.26555, 'w': 0.1445, 'h': 0.335116}, {'class_id': 0, 'x': 0.688163, 'y': 0.44071, 'w': 0.112867, 'h': 0.126494}]"
08efe87963444b6d8e03465b222edb5d,"[{'class_id': 1, 'x': 0.274667, 'y': 0.387861, 'w': 0.0623385, 'h': 0.0552568}, {'class_id': 1, 'x': 0.367844, 'y': 0.660777, 'w': 0.056139, 'h': 0.0521206}]"
c06243eeba5e456b877b7615495c8a14,"[{'class_id': 1, 'x': 0.937212, 'y': 0.417881, 'w': 0.0649468, 'h': 0.067466}, {'class_id': 1, 'x': 0.618855, 'y': 0.492551, 'w': 0.0902912, 'h': 0.0642452}]"
b6eb2e14387942e387f6f80ed92ba375,"[{'class_id': 1, 'x': 0.715861, 'y': 0.45205, 'w': 0.0866021, 'h': 0.0646746}, {'class_id': 1, 'x': 0.322843, 'y': 0.626462, 'w': 0.0608572, 'h': 0.077566}, {'class_id': 1, 'x': 0.0546564, 'y': 0.398816, 'w': 0.0579298, 'h': 0.0656287}, {'class_id': 1, 'x': 0.726292, 'y': 0.349105, 'w': 0.0643661, 'h': 0.0509837}]"
d460530fa4e54f06b4e92acfcb7de872,"[{'class_id': 2, 'x': 0.405268, 'y': 0.0872415, 'w': 0.1238, 'h': 0.0772568}, {'class_id': 2, 'x': 0.590795, 'y': 0.0977884, 'w': 0.141174, 'h': 0.0665707}]"
4de7c5ab97594a3eb2a1f30b75d94690,"[{'class_id': 0, 'x': 0.270686, 'y': 0.63891, 'w': 0.122881, 'h': 0.144155}]"
9dab46510421446f80b22c7bf3518a70,"[{'class_id': 2, 'x': 0.24608, 'y': 0.186, 'w': 0.2112, 'h': 0.154171}]"
c5d7e91cc5ed46528fb796811877db65,[]
819fb78f88e549398a1b6d8ce6da43c0,"[{'class_id': 1, 'x': 0.880326, 'y': 0.648324, 'w': 0.0830345, 'h': 0.0687701}, {'class_id': 1, 'x': 0.187745, 'y': 0.697427, 'w': 0.0747622, 'h': 0.0689322}]"
76852b37d59c485795177dd47ccfb77a,"[{'class_id': 1, 'x': 0.456145, 'y': 0.633128, 'w': 0.0766649, 'h': 0.0639527}, {'class_id': 1, 'x': 0.746488, 'y': 0.299095, 'w': 0.089128, 'h': 0.0512187}, {'class_id': 1, 'x': 0.749567, 'y': 0.405343, 'w': 0.0793589, 'h': 0.0646698}, {'class_id': 1, 'x': 0.693722, 'y': 0.630274, 'w': 0.0612812, 'h': 0.0558594}, {'class_id': 1, 'x': 0.9215, 'y': 0.382171, 'w': 0.0541655, 'h': 0.0490856}, {'class_id': 1, 'x': 0.863607, 'y': 0.752285, 'w': 0.0462883, 'h': 0.046176}]"
2ca4559eccc143379355c5f1b822cf55,"[{'class_id': 0, 'x': 0.207799, 'y': 0.724801, 'w': 0.134424, 'h': 0.160708}]"
70620b68f438474784bd69c647e3cec8,"[{'class_id': 0, 'x': 0.576712, 'y': 0.871714, 'w': 0.191894, 'h': 0.0736599}, {'class_id': 0, 'x': 0.538811, 'y': 0.134519, 'w': 0.162753, 'h': 0.0822879}]"
a9ce9128e3e04f41b879f22fd7414f9c,"[{'class_id': 1, 'x': 0.876754, 'y': 0.485769, 'w': 0.113943, 'h': 0.0736364}]"
7527dabe45d9432ea6111bafec9bca45,"[{'class_id': 2, 'x': 0.339079, 'y': 0.0943808, 'w': 0.134374, 'h': 0.130423}, {'class_id': 2, 'x': 0.141966, 'y': 0.626403, 'w': 0.236667, 'h': 0.42085}]"
0cb2326b2b074fe78b58773b261181f5,"[{'class_id': 1, 'x': 0.204949, 'y': 0.339441, 'w': 0.114854, 'h': 0.0595178}, {'class_id': 1, 'x': 0.724688, 'y': 0.322163, 'w': 0.0804096, 'h': 0.0667336}, {'class_id': 1, 'x': 0.418813, 'y': 0.365149, 'w': 0.0799011, 'h': 0.0586636}]"
6514c50a2f6e4cbd9dfad264713dd4ae,[]
dbf514252cec48da9724fd208bc1c8a8,"[{'class_id': 2, 'x': 0.187075, 'y': 0.269768, 'w': 0.159573, 'h': 0.21205}]"
820372b096f043a7b017d53b32051653,"[{'class_id': 0, 'x': 0.455804, 'y': 0.421862, 'w': 0.170731, 'h': 0.327344}]"
dc6a56aa96834850b914820aa9df0e17,[]
e5ff23f7ce604492a1df7f3aa984f1cb,"[{'class_id': 2, 'x': 0.185171, 'y': 0.738973, 'w': 0.0939025, 'h': 0.117319}, {'class_id': 2, 'x': 0.673062, 'y': 0.140388, 'w': 0.0881607, 'h': 0.068426}, {'class_id': 2, 'x': 0.251283, 'y': 0.182868, 'w': 0.180418, 'h': 0.165005}]"
63125fde7c4d406f9b9e3d49f429fbae,"[{'class_id': 1, 'x': 0.0903674, 'y': 0.418698, 'w': 0.099245, 'h': 0.0801755}, {'class_id': 1, 'x': 0.785012, 'y': 0.675124, 'w': 0.0698473, 'h': 0.0639787}, {'class_id': 1, 'x': 0.736672, 'y': 0.355797, 'w': 0.0685835, 'h': 0.0577365}, {'class_id': 1, 'x': 0.295061, 'y': 0.312898, 'w': 0.127326, 'h': 0.06461}, {'class_id': 1, 'x': 0.467224, 'y': 0.613656, 'w': 0.0870657, 'h': 0.0909804}, {'class_id': 1, 'x': 0.386855, 'y': 0.707668, 'w': 0.125394, 'h': 0.0625407}, {'class_id': 1, 'x': 0.334388, 'y': 0.400747, 'w': 0.0528337, 'h': 0.0448139}]"
0a1f945d15974417bf5822b1b30862c6,"[{'class_id': 1, 'x': 0.146059, 'y': 0.610164, 'w': 0.0968537, 'h': 0.0953428}, {'class_id': 1, 'x': 0.53717, 'y': 0.364005, 'w': 0.111937, 'h': 0.0706929}, {'class_id': 1, 'x': 0.532231, 'y': 0.68111, 'w': 0.104508, 'h': 0.0634051}, {'class_id': 1, 'x': 0.787486, 'y': 0.641264, 'w': 0.0885797, 'h': 0.097081}, {'class_id': 1, 'x': 0.942069, 'y': 0.589361, 'w': 0.054997, 'h': 0.0665337}]"
ad0e1d5131614d3f94aa6f840497ee98,"[{'class_id': 0, 'x': 0.355393, 'y': 0.725709, 'w': 0.151534, 'h': 0.16835}, {'class_id': 0, 'x': 0.73014, 'y': 0.455, 'w': 0.138715, 'h': 0.181358}, {'class_id': 0, 'x': 0.444119, 'y': 0.273677, 'w': 0.112147, 'h': 0.0886914}]"
266cc07be0234856a44bf8c27341cb11,"[{'class_id': 1, 'x': 0.808517, 'y': 0.65808, 'w': 0.0856014, 'h': 0.0607913}, {'class_id': 1, 'x': 0.624963, 'y': 0.379069, 'w': 0.117435, 'h': 0.0700948}, {'class_id': 1, 'x': 0.253668, 'y': 0.630581, 'w': 0.0852791, 'h': 0.073664}, {'class_id': 1, 'x': 0.941821, 'y': 0.639338, 'w': 0.0513199, 'h': 0.0575647}, {'class_id': 1, 'x': 0.0740993, 'y': 0.684595, 'w': 0.0554556, 'h': 0.067807}]"
907f3302f747418abe3e6ab6cecfaca9,"[{'class_id': 2, 'x': 0.113704, 'y': 0.454737, 'w': 0.0535977, 'h': 0.131653}]"
72f7270fc1d54f2d91b0ae5d8c02ca76,"[{'class_id': 1, 'x': 0.539605, 'y': 0.547186, 'w': 0.118651, 'h': 0.0687529}, {'class_id': 1, 'x': 0.318646, 'y': 0.345962, 'w': 0.0910422, 'h': 0.0561329}, {'class_id': 1, 'x': 0.0614414, 'y': 0.377794, 'w': 0.0604569, 'h': 0.0699838}, {'class_id': 1, 'x': 0.877899, 'y': 0.525954, 'w': 0.102464, 'h': 0.0596035}]"
d621158283704465aad9a359ef325fed,"[{'class_id': 0, 'x': 0.767137, 'y': 0.497843, 'w': 0.129896, 'h': 0.113856}, {'class_id': 0, 'x': 0.51137, 'y': 0.140617, 'w': 0.223056, 'h': 0.088483}, {'class_id': 0, 'x': 0.595448, 'y': 0.527437, 'w': 0.111762, 'h': 0.136983}]"
826a9ff470f545f6b743cb75aa68d93c,"[{'class_id': 2, 'x': 0.707451, 'y': 0.840859, 'w': 0.101019, 'h': 0.0754608}, {'class_id': 2, 'x': 0.845568, 'y': 0.715156, 'w': 0.0807778, 'h': 0.0887838}, {'class_id': 2, 'x': 0.795994, 'y': 0.219189, 'w': 0.0936189, 'h': 0.106335}, {'class_id': 2, 'x': 0.435702, 'y': 0.888228, 'w': 0.28424, 'h': 0.0895721}]"
e462f90cc351410195b2971d25d14503,"[{'class_id': 0, 'x': 0.443539, 'y': 0.861686, 'w': 0.249976, 'h': 0.0864483}, {'class_id': 0, 'x': 0.485732, 'y': 0.164262, 'w': 0.343748, 'h': 0.119012}, {'class_id': 0, 'x': 0.293247, 'y': 0.310934, 'w': 0.171205, 'h': 0.129342}, {'class_id': 0, 'x': 0.45528, 'y': 0.290392, 'w': 0.0826595, 'h': 0.0988618}]"
801ee7da9f6446e8b1fa110e8c248926,"[{'class_id': 0, 'x': 0.520867, 'y': 0.846795, 'w': 0.333664, 'h': 0.123445}, {'class_id': 0, 'x': 0.530058, 'y': 0.156277, 'w': 0.272599, 'h': 0.127278}, {'class_id': 0, 'x': 0.75014, 'y': 0.461071, 'w': 0.0829251, 'h': 0.146924}]"
bd7a85a2d8704b1eb47ca5d4e46e817d,"[{'class_id': 1, 'x': 0.763289, 'y': 0.401032, 'w': 0.117973, 'h': 0.0946112}, {'class_id': 1, 'x': 0.106517, 'y': 0.726957, 'w': 0.0607299, 'h': 0.0707814}, {'class_id': 1, 'x': 0.325461, 'y': 0.739059, 'w': 0.106095, 'h': 0.0551198}, {'class_id': 1, 'x': 0.893956, 'y': 0.274843, 'w': 0.0619822, 'h': 0.0594565}, {'class_id': 1, 'x': 0.932828, 'y': 0.597708, 'w': 0.0619614, 'h': 0.0629917}]"
6d588a9d0ed74413af4143d3633594e9,"[{'class_id': 1, 'x': 0.317713, 'y': 0.358951, 'w': 0.0938458, 'h': 0.0687091}, {'class_id': 1, 'x': 0.752641, 'y': 0.757726, 'w': 0.062525, 'h': 0.052537}, {'class_id': 1, 'x': 0.86617, 'y': 0.396571, 'w': 0.0610546, 'h': 0.0532583}]"
54bbfa18f9294f2d865541d9746e0839,"[{'class_id': 2, 'x': 0.86711, 'y': 0.686275, 'w': 0.0934408, 'h': 0.117978}]"
571712401ba8483ba5687226a4ad642a,[]
fb70c0e9b77744ac81c125033a709d7d,"[{'class_id': 1, 'x': 0.437091, 'y': 0.608719, 'w': 0.0827557, 'h': 0.0720409}, {'class_id': 1, 'x': 0.89468, 'y': 0.442723, 'w': 0.0843948, 'h': 0.112051}, {'class_id': 1, 'x': 0.931363, 'y': 0.600186, 'w': 0.0489841, 'h': 0.0498554}, {'class_id': 1, 'x': 0.0633305, 'y': 0.348616, 'w': 0.0499624, 'h': 0.0546456}]"
54e57fc1a2f74edbaa993ca2a5a7b308,[]
6d13863dd0054203aafb6e9fede5d8f1,"[{'class_id': 0, 'x': 0.470616, 'y': 0.495702, 'w': 0.210716, 'h': 0.291275}, {'class_id': 0, 'x': 0.542654, 'y': 0.864797, 'w': 0.284014, 'h': 0.0829082}, {'class_id': 0, 'x': 0.778675, 'y': 0.523175, 'w': 0.0922564, 'h': 0.116647}]"
a0edc6acaa584f2185cae49a613490c3,"[{'class_id': 2, 'x': 0.137322, 'y': 0.351906, 'w': 0.143831, 'h': 0.262684}]"
cf5019d6e8ed484f920879776322c5f1,"[{'class_id': 0, 'x': 0.432115, 'y': 0.204894, 'w': 0.445116, 'h': 0.222807}, {'class_id': 0, 'x': 0.523883, 'y': 0.819206, 'w': 0.441623, 'h': 0.175217}, {'class_id': 0, 'x': 0.744483, 'y': 0.533996, 'w': 0.0908775, 'h': 0.188123}]"
